timestamp,price,datetime,last_digit
1758270598,1112.69,2025-09-19 08:29:58,9
1758270600,1112.31,2025-09-19 08:30:00,1
1758270602,1112.59,2025-09-19 08:30:02,9
1758270604,1112.62,2025-09-19 08:30:04,2
1758270606,1112.68,2025-09-19 08:30:06,8
1758270608,1112.72,2025-09-19 08:30:08,2
1758270610,1112.34,2025-09-19 08:30:10,4
1758270612,1112.45,2025-09-19 08:30:12,5
1758270614,1112.73,2025-09-19 08:30:14,3
1758270616,1113.32,2025-09-19 08:30:16,2
1758270618,1113.59,2025-09-19 08:30:18,9
1758270620,1113.17,2025-09-19 08:30:20,7
1758270622,1113.18,2025-09-19 08:30:22,8
1758270624,1113.14,2025-09-19 08:30:24,4
1758270626,1113.17,2025-09-19 08:30:26,7
1758270628,1113.31,2025-09-19 08:30:28,1
1758270630,1113.83,2025-09-19 08:30:30,3
1758270632,1114.49,2025-09-19 08:30:32,9
1758270634,1114.68,2025-09-19 08:30:34,8
1758270636,1114.28,2025-09-19 08:30:36,8
1758270638,1114.01,2025-09-19 08:30:38,1
1758270640,1114.09,2025-09-19 08:30:40,9
1758270642,1114.08,2025-09-19 08:30:42,8
1758270644,1113.96,2025-09-19 08:30:44,6
1758270646,1114.18,2025-09-19 08:30:46,8
1758270648,1114.2,2025-09-19 08:30:48,2
1758270650,1113.94,2025-09-19 08:30:50,4
1758270652,1114.0,2025-09-19 08:30:52,0
1758270654,1114.05,2025-09-19 08:30:54,5
1758270656,1113.9,2025-09-19 08:30:56,9
1758270658,1113.83,2025-09-19 08:30:58,3
1758270660,1113.78,2025-09-19 08:31:00,8
1758270662,1113.41,2025-09-19 08:31:02,1
1758270664,1113.67,2025-09-19 08:31:04,7
1758270666,1113.45,2025-09-19 08:31:06,5
1758270668,1113.39,2025-09-19 08:31:08,9
1758270670,1112.84,2025-09-19 08:31:10,4
1758270672,1112.78,2025-09-19 08:31:12,8
1758270674,1112.92,2025-09-19 08:31:14,2
1758270676,1112.82,2025-09-19 08:31:16,2
1758270678,1113.15,2025-09-19 08:31:18,5
1758270680,1113.23,2025-09-19 08:31:20,3
1758270682,1112.92,2025-09-19 08:31:22,2
1758270684,1112.39,2025-09-19 08:31:24,9
1758270686,1112.46,2025-09-19 08:31:26,6
1758270688,1112.3,2025-09-19 08:31:28,3
1758270690,1112.73,2025-09-19 08:31:30,3
1758270692,1113.08,2025-09-19 08:31:32,8
1758270694,1112.94,2025-09-19 08:31:34,4
1758270696,1112.84,2025-09-19 08:31:36,4
1758270698,1113.26,2025-09-19 08:31:38,6
1758270700,1113.96,2025-09-19 08:31:40,6
1758270702,1113.96,2025-09-19 08:31:42,6
1758270704,1113.84,2025-09-19 08:31:44,4
1758270706,1113.55,2025-09-19 08:31:46,5
1758270708,1113.52,2025-09-19 08:31:48,2
1758270710,1112.89,2025-09-19 08:31:50,9
1758270712,1112.81,2025-09-19 08:31:52,1
1758270714,1112.42,2025-09-19 08:31:54,2
1758270716,1112.14,2025-09-19 08:31:56,4
1758270718,1112.17,2025-09-19 08:31:58,7
1758270720,1112.44,2025-09-19 08:32:00,4
1758270722,1111.99,2025-09-19 08:32:02,9
1758270724,1112.15,2025-09-19 08:32:04,5
1758270726,1112.15,2025-09-19 08:32:06,5
1758270728,1112.32,2025-09-19 08:32:08,2
1758270730,1112.5,2025-09-19 08:32:10,5
1758270732,1111.89,2025-09-19 08:32:12,9
1758270734,1112.15,2025-09-19 08:32:14,5
1758270736,1112.09,2025-09-19 08:32:16,9
1758270738,1112.18,2025-09-19 08:32:18,8
1758270740,1112.35,2025-09-19 08:32:20,5
1758270742,1112.28,2025-09-19 08:32:22,8
1758270744,1112.31,2025-09-19 08:32:24,1
1758270746,1112.34,2025-09-19 08:32:26,4
1758270748,1112.72,2025-09-19 08:32:28,2
1758270750,1113.03,2025-09-19 08:32:30,3
1758270752,1112.66,2025-09-19 08:32:32,6
1758270754,1112.47,2025-09-19 08:32:34,7
1758270756,1112.07,2025-09-19 08:32:36,7
1758270758,1111.69,2025-09-19 08:32:38,9
1758270760,1111.77,2025-09-19 08:32:40,7
1758270762,1111.99,2025-09-19 08:32:42,9
1758270764,1112.42,2025-09-19 08:32:44,2
1758270766,1111.91,2025-09-19 08:32:46,1
1758270768,1112.18,2025-09-19 08:32:48,8
1758270770,1112.87,2025-09-19 08:32:50,7
1758270772,1113.05,2025-09-19 08:32:52,5
1758270774,1112.82,2025-09-19 08:32:54,2
1758270776,1112.33,2025-09-19 08:32:56,3
1758270778,1112.61,2025-09-19 08:32:58,1
1758270780,1112.22,2025-09-19 08:33:00,2
1758270782,1111.94,2025-09-19 08:33:02,4
1758270784,1111.81,2025-09-19 08:33:04,1
1758270786,1111.86,2025-09-19 08:33:06,6
1758270788,1111.95,2025-09-19 08:33:08,5
1758270790,1112.17,2025-09-19 08:33:10,7
1758270792,1112.47,2025-09-19 08:33:12,7
1758270794,1111.83,2025-09-19 08:33:14,3
1758270796,1111.73,2025-09-19 08:33:16,3
1758270798,1111.57,2025-09-19 08:33:18,7
1758270800,1111.43,2025-09-19 08:33:20,3
1758270802,1111.98,2025-09-19 08:33:22,8
1758270804,1111.77,2025-09-19 08:33:24,7
1758270806,1111.46,2025-09-19 08:33:26,6
1758270808,1111.49,2025-09-19 08:33:28,9
1758270810,1111.47,2025-09-19 08:33:30,7
1758270812,1111.0,2025-09-19 08:33:32,0
1758270814,1111.17,2025-09-19 08:33:34,7
1758270816,1111.31,2025-09-19 08:33:36,1
1758270818,1111.16,2025-09-19 08:33:38,6
1758270820,1111.47,2025-09-19 08:33:40,7
1758270822,1111.16,2025-09-19 08:33:42,6
1758270824,1110.97,2025-09-19 08:33:44,7
1758270826,1110.59,2025-09-19 08:33:46,9
1758270828,1110.66,2025-09-19 08:33:48,6
1758270830,1110.88,2025-09-19 08:33:50,8
1758270832,1111.01,2025-09-19 08:33:52,1
1758270834,1110.89,2025-09-19 08:33:54,9
1758270836,1111.02,2025-09-19 08:33:56,2
1758270838,1111.03,2025-09-19 08:33:58,3
1758270840,1110.86,2025-09-19 08:34:00,6
1758270842,1110.98,2025-09-19 08:34:02,8
1758270844,1111.43,2025-09-19 08:34:04,3
1758270846,1110.77,2025-09-19 08:34:06,7
1758270848,1110.69,2025-09-19 08:34:08,9
1758270850,1110.45,2025-09-19 08:34:10,5
1758270852,1110.53,2025-09-19 08:34:12,3
1758270854,1110.7,2025-09-19 08:34:14,7
1758270856,1110.33,2025-09-19 08:34:16,3
1758270858,1110.33,2025-09-19 08:34:18,3
1758270860,1110.29,2025-09-19 08:34:20,9
1758270862,1109.75,2025-09-19 08:34:22,5
1758270864,1109.96,2025-09-19 08:34:24,6
1758270866,1109.99,2025-09-19 08:34:26,9
1758270868,1109.92,2025-09-19 08:34:28,2
1758270870,1109.76,2025-09-19 08:34:30,6
1758270872,1110.01,2025-09-19 08:34:32,1
1758270874,1109.82,2025-09-19 08:34:34,2
1758270876,1109.39,2025-09-19 08:34:36,9
1758270878,1109.65,2025-09-19 08:34:38,5
1758270880,1109.91,2025-09-19 08:34:40,1
1758270882,1109.84,2025-09-19 08:34:42,4
1758270884,1109.6,2025-09-19 08:34:44,6
1758270886,1109.59,2025-09-19 08:34:46,9
1758270888,1109.45,2025-09-19 08:34:48,5
1758270890,1109.31,2025-09-19 08:34:50,1
1758270892,1109.23,2025-09-19 08:34:52,3
1758270894,1109.64,2025-09-19 08:34:54,4
1758270896,1109.5,2025-09-19 08:34:56,5
1758270898,1109.75,2025-09-19 08:34:58,5
1758270900,1110.33,2025-09-19 08:35:00,3
1758270902,1110.04,2025-09-19 08:35:02,4
1758270904,1110.08,2025-09-19 08:35:04,8
1758270906,1109.33,2025-09-19 08:35:06,3
1758270908,1109.1,2025-09-19 08:35:08,1
1758270910,1109.36,2025-09-19 08:35:10,6
1758270912,1109.61,2025-09-19 08:35:12,1
1758270914,1109.89,2025-09-19 08:35:14,9
1758270916,1109.96,2025-09-19 08:35:16,6
1758270918,1110.14,2025-09-19 08:35:18,4
1758270920,1109.93,2025-09-19 08:35:20,3
1758270922,1109.73,2025-09-19 08:35:22,3
1758270924,1109.82,2025-09-19 08:35:24,2
1758270926,1109.67,2025-09-19 08:35:26,7
1758270928,1109.7,2025-09-19 08:35:28,7
1758270930,1109.68,2025-09-19 08:35:30,8
1758270932,1109.8,2025-09-19 08:35:32,8
1758270934,1109.83,2025-09-19 08:35:34,3
1758270936,1110.02,2025-09-19 08:35:36,2
1758270938,1109.94,2025-09-19 08:35:38,4
1758270940,1109.9,2025-09-19 08:35:40,9
1758270942,1110.06,2025-09-19 08:35:42,6
1758270944,1110.6,2025-09-19 08:35:44,6
1758270946,1110.46,2025-09-19 08:35:46,6
1758270948,1110.04,2025-09-19 08:35:48,4
1758270950,1109.75,2025-09-19 08:35:50,5
1758270952,1109.46,2025-09-19 08:35:52,6
1758270954,1109.06,2025-09-19 08:35:54,6
1758270956,1109.08,2025-09-19 08:35:56,8
1758270958,1109.12,2025-09-19 08:35:58,2
1758270960,1109.11,2025-09-19 08:36:00,1
1758270962,1109.39,2025-09-19 08:36:02,9
1758270964,1109.56,2025-09-19 08:36:04,6
1758270966,1109.73,2025-09-19 08:36:06,3
1758270968,1109.8,2025-09-19 08:36:08,8
1758270970,1109.86,2025-09-19 08:36:10,6
1758270972,1109.62,2025-09-19 08:36:12,2
1758270974,1109.29,2025-09-19 08:36:14,9
1758270976,1109.22,2025-09-19 08:36:16,2
1758270978,1108.9,2025-09-19 08:36:18,9
1758270980,1108.78,2025-09-19 08:36:20,8
1758270982,1108.85,2025-09-19 08:36:22,5
1758270984,1109.03,2025-09-19 08:36:24,3
1758270986,1108.94,2025-09-19 08:36:26,4
1758270988,1108.91,2025-09-19 08:36:28,1
1758270990,1109.35,2025-09-19 08:36:30,5
1758270992,1109.27,2025-09-19 08:36:32,7
1758270994,1108.9,2025-09-19 08:36:34,9
1758270996,1108.83,2025-09-19 08:36:36,3
1758270998,1108.75,2025-09-19 08:36:38,5
1758271000,1109.47,2025-09-19 08:36:40,7
1758271002,1109.61,2025-09-19 08:36:42,1
1758271004,1109.52,2025-09-19 08:36:44,2
1758271006,1109.52,2025-09-19 08:36:46,2
1758271008,1109.59,2025-09-19 08:36:48,9
1758271010,1109.49,2025-09-19 08:36:50,9
1758271012,1109.55,2025-09-19 08:36:52,5
1758271014,1109.32,2025-09-19 08:36:54,2
1758271016,1108.69,2025-09-19 08:36:56,9
1758271018,1108.88,2025-09-19 08:36:58,8
1758271020,1109.17,2025-09-19 08:37:00,7
1758271022,1109.06,2025-09-19 08:37:02,6
1758271024,1108.78,2025-09-19 08:37:04,8
1758271026,1108.53,2025-09-19 08:37:06,3
1758271028,1108.06,2025-09-19 08:37:08,6
1758271030,1108.15,2025-09-19 08:37:10,5
1758271032,1108.02,2025-09-19 08:37:12,2
1758271034,1107.67,2025-09-19 08:37:14,7
1758271036,1107.35,2025-09-19 08:37:16,5
1758271038,1107.6,2025-09-19 08:37:18,6
1758271040,1107.58,2025-09-19 08:37:20,8
1758271042,1106.97,2025-09-19 08:37:22,7
1758271044,1106.58,2025-09-19 08:37:24,8
1758271046,1106.42,2025-09-19 08:37:26,2
1758271048,1106.85,2025-09-19 08:37:28,5
1758271050,1106.42,2025-09-19 08:37:30,2
1758271052,1106.99,2025-09-19 08:37:32,9
1758271054,1107.31,2025-09-19 08:37:34,1
1758271056,1106.78,2025-09-19 08:37:36,8
1758271058,1106.63,2025-09-19 08:37:38,3
1758271060,1106.35,2025-09-19 08:37:40,5
1758271062,1106.08,2025-09-19 08:37:42,8
1758271064,1105.89,2025-09-19 08:37:44,9
1758271066,1106.42,2025-09-19 08:37:46,2
1758271068,1106.31,2025-09-19 08:37:48,1
1758271070,1106.66,2025-09-19 08:37:50,6
1758271072,1106.62,2025-09-19 08:37:52,2
1758271074,1106.74,2025-09-19 08:37:54,4
1758271076,1106.62,2025-09-19 08:37:56,2
1758271078,1106.68,2025-09-19 08:37:58,8
1758271080,1107.01,2025-09-19 08:38:00,1
1758271082,1107.49,2025-09-19 08:38:02,9
1758271084,1107.45,2025-09-19 08:38:04,5
1758271086,1107.19,2025-09-19 08:38:06,9
1758271088,1107.47,2025-09-19 08:38:08,7
1758271090,1107.65,2025-09-19 08:38:10,5
1758271092,1107.59,2025-09-19 08:38:12,9
1758271094,1107.9,2025-09-19 08:38:14,9
1758271096,1107.41,2025-09-19 08:38:16,1
1758271098,1107.45,2025-09-19 08:38:18,5
1758271100,1107.13,2025-09-19 08:38:20,3
1758271102,1106.59,2025-09-19 08:38:22,9
1758271104,1106.51,2025-09-19 08:38:24,1
1758271106,1106.52,2025-09-19 08:38:26,2
1758271108,1106.52,2025-09-19 08:38:28,2
1758271110,1106.3,2025-09-19 08:38:30,3
1758271112,1106.04,2025-09-19 08:38:32,4
1758271114,1105.93,2025-09-19 08:38:34,3
1758271116,1106.47,2025-09-19 08:38:36,7
1758271118,1107.32,2025-09-19 08:38:38,2
1758271120,1107.14,2025-09-19 08:38:40,4
1758271122,1107.43,2025-09-19 08:38:42,3
1758271124,1107.54,2025-09-19 08:38:44,4
1758271126,1107.85,2025-09-19 08:38:46,5
1758271128,1107.75,2025-09-19 08:38:48,5
1758271130,1107.44,2025-09-19 08:38:50,4
1758271132,1107.36,2025-09-19 08:38:52,6
1758271134,1107.26,2025-09-19 08:38:54,6
1758271136,1107.15,2025-09-19 08:38:56,5
1758271138,1106.92,2025-09-19 08:38:58,2
1758271140,1106.62,2025-09-19 08:39:00,2
1758271142,1106.41,2025-09-19 08:39:02,1
1758271144,1105.92,2025-09-19 08:39:04,2
1758271146,1105.57,2025-09-19 08:39:06,7
1758271148,1105.82,2025-09-19 08:39:08,2
1758271150,1106.1,2025-09-19 08:39:10,1
1758271152,1106.73,2025-09-19 08:39:12,3
1758271154,1107.31,2025-09-19 08:39:14,1
1758271156,1107.1,2025-09-19 08:39:16,1
1758271158,1107.08,2025-09-19 08:39:18,8
1758271160,1107.52,2025-09-19 08:39:20,2
1758271162,1107.44,2025-09-19 08:39:22,4
1758271164,1107.13,2025-09-19 08:39:24,3
1758271166,1107.0,2025-09-19 08:39:26,0
1758271168,1107.06,2025-09-19 08:39:28,6
1758271170,1107.27,2025-09-19 08:39:30,7
1758271172,1107.33,2025-09-19 08:39:32,3
1758271174,1107.93,2025-09-19 08:39:34,3
1758271176,1108.09,2025-09-19 08:39:36,9
1758271178,1107.81,2025-09-19 08:39:38,1
1758271180,1107.65,2025-09-19 08:39:40,5
1758271182,1107.58,2025-09-19 08:39:42,8
1758271184,1107.2,2025-09-19 08:39:44,2
1758271186,1106.95,2025-09-19 08:39:46,5
1758271188,1106.96,2025-09-19 08:39:48,6
1758271190,1106.67,2025-09-19 08:39:50,7
1758271192,1106.56,2025-09-19 08:39:52,6
1758271194,1106.36,2025-09-19 08:39:54,6
1758271196,1106.14,2025-09-19 08:39:56,4
1758271198,1105.97,2025-09-19 08:39:58,7
1758271200,1105.88,2025-09-19 08:40:00,8
1758271202,1105.91,2025-09-19 08:40:02,1
1758271204,1105.81,2025-09-19 08:40:04,1
1758271206,1105.7,2025-09-19 08:40:06,7
1758271208,1105.86,2025-09-19 08:40:08,6
1758271210,1105.45,2025-09-19 08:40:10,5
1758271212,1105.66,2025-09-19 08:40:12,6
1758271214,1105.28,2025-09-19 08:40:14,8
1758271216,1105.56,2025-09-19 08:40:16,6
1758271218,1105.81,2025-09-19 08:40:18,1
1758271220,1106.36,2025-09-19 08:40:20,6
1758271222,1106.6,2025-09-19 08:40:22,6
1758271224,1106.78,2025-09-19 08:40:24,8
1758271226,1107.35,2025-09-19 08:40:26,5
1758271228,1107.33,2025-09-19 08:40:28,3
1758271230,1106.77,2025-09-19 08:40:30,7
1758271232,1106.85,2025-09-19 08:40:32,5
1758271234,1107.16,2025-09-19 08:40:34,6
1758271236,1107.78,2025-09-19 08:40:36,8
1758271238,1107.67,2025-09-19 08:40:38,7
1758271240,1107.95,2025-09-19 08:40:40,5
1758271242,1107.7,2025-09-19 08:40:42,7
1758271244,1107.71,2025-09-19 08:40:44,1
1758271246,1107.71,2025-09-19 08:40:46,1
1758271248,1107.26,2025-09-19 08:40:48,6
1758271250,1106.59,2025-09-19 08:40:50,9
1758271252,1106.71,2025-09-19 08:40:52,1
1758271254,1106.4,2025-09-19 08:40:54,4
1758271256,1106.07,2025-09-19 08:40:56,7
1758271258,1106.26,2025-09-19 08:40:58,6
1758271260,1106.39,2025-09-19 08:41:00,9
1758271262,1106.48,2025-09-19 08:41:02,8
1758271264,1106.89,2025-09-19 08:41:04,9
1758271266,1106.72,2025-09-19 08:41:06,2
1758271268,1106.12,2025-09-19 08:41:08,2
1758271270,1106.19,2025-09-19 08:41:10,9
1758271272,1106.04,2025-09-19 08:41:12,4
1758271274,1105.94,2025-09-19 08:41:14,4
1758271276,1106.11,2025-09-19 08:41:16,1
1758271278,1106.06,2025-09-19 08:41:18,6
1758271280,1106.1,2025-09-19 08:41:20,1
1758271282,1106.21,2025-09-19 08:41:22,1
1758271284,1106.12,2025-09-19 08:41:24,2
1758271286,1106.34,2025-09-19 08:41:26,4
1758271288,1106.39,2025-09-19 08:41:28,9
1758271290,1106.02,2025-09-19 08:41:30,2
1758271292,1105.63,2025-09-19 08:41:32,3
1758271294,1105.89,2025-09-19 08:41:34,9
1758271296,1106.01,2025-09-19 08:41:36,1
1758271298,1105.67,2025-09-19 08:41:38,7
1758271300,1105.51,2025-09-19 08:41:40,1
1758271302,1105.69,2025-09-19 08:41:42,9
1758271304,1106.09,2025-09-19 08:41:44,9
1758271306,1105.81,2025-09-19 08:41:46,1
1758271308,1105.57,2025-09-19 08:41:48,7
1758271310,1105.36,2025-09-19 08:41:50,6
1758271312,1105.29,2025-09-19 08:41:52,9
1758271314,1105.08,2025-09-19 08:41:54,8
1758271316,1105.46,2025-09-19 08:41:56,6
1758271318,1105.61,2025-09-19 08:41:58,1
1758271320,1105.52,2025-09-19 08:42:00,2
1758271322,1105.58,2025-09-19 08:42:02,8
1758271324,1105.67,2025-09-19 08:42:04,7
1758271326,1105.76,2025-09-19 08:42:06,6
1758271328,1105.86,2025-09-19 08:42:08,6
1758271330,1105.99,2025-09-19 08:42:10,9
1758271332,1105.85,2025-09-19 08:42:12,5
1758271334,1106.0,2025-09-19 08:42:14,0
1758271336,1106.2,2025-09-19 08:42:16,2
1758271338,1106.51,2025-09-19 08:42:18,1
1758271340,1106.66,2025-09-19 08:42:20,6
1758271342,1106.7,2025-09-19 08:42:22,7
1758271344,1106.61,2025-09-19 08:42:24,1
1758271346,1106.6,2025-09-19 08:42:26,6
1758271348,1106.72,2025-09-19 08:42:28,2
1758271350,1106.8,2025-09-19 08:42:30,8
1758271352,1107.27,2025-09-19 08:42:32,7
1758271354,1107.38,2025-09-19 08:42:34,8
1758271356,1107.16,2025-09-19 08:42:36,6
1758271358,1107.01,2025-09-19 08:42:38,1
1758271360,1107.05,2025-09-19 08:42:40,5
1758271362,1106.85,2025-09-19 08:42:42,5
1758271364,1106.8,2025-09-19 08:42:44,8
1758271366,1107.0,2025-09-19 08:42:46,0
1758271368,1106.71,2025-09-19 08:42:48,1
1758271370,1106.92,2025-09-19 08:42:50,2
1758271372,1106.92,2025-09-19 08:42:52,2
1758271374,1106.57,2025-09-19 08:42:54,7
1758271376,1106.48,2025-09-19 08:42:56,8
1758271378,1106.36,2025-09-19 08:42:58,6
1758271380,1106.42,2025-09-19 08:43:00,2
1758271382,1106.24,2025-09-19 08:43:02,4
1758271384,1106.47,2025-09-19 08:43:04,7
1758271386,1106.52,2025-09-19 08:43:06,2
1758271388,1106.27,2025-09-19 08:43:08,7
1758271390,1106.14,2025-09-19 08:43:10,4
1758271392,1106.53,2025-09-19 08:43:12,3
1758271394,1106.89,2025-09-19 08:43:14,9
1758271396,1106.59,2025-09-19 08:43:16,9
1758271398,1106.3,2025-09-19 08:43:18,3
1758271400,1106.46,2025-09-19 08:43:20,6
1758271402,1106.28,2025-09-19 08:43:22,8
1758271404,1106.06,2025-09-19 08:43:24,6
1758271406,1106.44,2025-09-19 08:43:26,4
1758271408,1106.18,2025-09-19 08:43:28,8
1758271410,1105.93,2025-09-19 08:43:30,3
1758271412,1105.77,2025-09-19 08:43:32,7
1758271414,1106.34,2025-09-19 08:43:34,4
1758271416,1106.2,2025-09-19 08:43:36,2
1758271418,1106.06,2025-09-19 08:43:38,6
1758271420,1106.06,2025-09-19 08:43:40,6
1758271422,1105.5,2025-09-19 08:43:42,5
1758271424,1105.32,2025-09-19 08:43:44,2
1758271426,1105.65,2025-09-19 08:43:46,5
1758271428,1105.84,2025-09-19 08:43:48,4
1758271430,1105.42,2025-09-19 08:43:50,2
1758271432,1105.37,2025-09-19 08:43:52,7
1758271434,1105.33,2025-09-19 08:43:54,3
1758271436,1105.01,2025-09-19 08:43:56,1
1758271438,1105.13,2025-09-19 08:43:58,3
1758271440,1104.89,2025-09-19 08:44:00,9
1758271442,1104.64,2025-09-19 08:44:02,4
1758271444,1104.59,2025-09-19 08:44:04,9
1758271446,1104.53,2025-09-19 08:44:06,3
1758271448,1104.42,2025-09-19 08:44:08,2
1758271450,1104.61,2025-09-19 08:44:10,1
1758271452,1104.5,2025-09-19 08:44:12,5
1758271454,1104.72,2025-09-19 08:44:14,2
1758271456,1104.97,2025-09-19 08:44:16,7
1758271458,1105.2,2025-09-19 08:44:18,2
1758271460,1105.89,2025-09-19 08:44:20,9
1758271462,1105.68,2025-09-19 08:44:22,8
1758271464,1105.62,2025-09-19 08:44:24,2
1758271466,1106.03,2025-09-19 08:44:26,3
1758271468,1105.44,2025-09-19 08:44:28,4
1758271470,1104.93,2025-09-19 08:44:30,3
1758271472,1104.84,2025-09-19 08:44:32,4
1758271474,1105.13,2025-09-19 08:44:34,3
1758271476,1104.87,2025-09-19 08:44:36,7
1758271478,1105.22,2025-09-19 08:44:38,2
1758271480,1104.84,2025-09-19 08:44:40,4
1758271482,1105.12,2025-09-19 08:44:42,2
1758271484,1105.21,2025-09-19 08:44:44,1
1758271486,1105.2,2025-09-19 08:44:46,2
1758271488,1105.21,2025-09-19 08:44:48,1
1758271490,1105.22,2025-09-19 08:44:50,2
1758271492,1105.23,2025-09-19 08:44:52,3
1758271494,1105.71,2025-09-19 08:44:54,1
1758271496,1105.79,2025-09-19 08:44:56,9
1758271498,1106.02,2025-09-19 08:44:58,2
1758271500,1106.22,2025-09-19 08:45:00,2
1758271502,1106.16,2025-09-19 08:45:02,6
1758271504,1106.2,2025-09-19 08:45:04,2
1758271506,1106.15,2025-09-19 08:45:06,5
1758271508,1106.03,2025-09-19 08:45:08,3
1758271510,1105.95,2025-09-19 08:45:10,5
1758271512,1105.88,2025-09-19 08:45:12,8
1758271514,1105.6,2025-09-19 08:45:14,6
1758271516,1105.39,2025-09-19 08:45:16,9
1758271518,1105.17,2025-09-19 08:45:18,7
1758271520,1105.05,2025-09-19 08:45:20,5
1758271522,1105.13,2025-09-19 08:45:22,3
1758271524,1104.25,2025-09-19 08:45:24,5
1758271526,1104.67,2025-09-19 08:45:26,7
1758271528,1104.87,2025-09-19 08:45:28,7
1758271530,1105.26,2025-09-19 08:45:30,6
1758271532,1105.33,2025-09-19 08:45:32,3
1758271534,1106.05,2025-09-19 08:45:34,5
1758271536,1106.13,2025-09-19 08:45:36,3
1758271538,1105.87,2025-09-19 08:45:38,7
1758271540,1106.16,2025-09-19 08:45:40,6
1758271542,1105.78,2025-09-19 08:45:42,8
1758271544,1105.64,2025-09-19 08:45:44,4
1758271546,1106.27,2025-09-19 08:45:46,7
1758271548,1106.23,2025-09-19 08:45:48,3
1758271550,1106.57,2025-09-19 08:45:50,7
1758271552,1106.37,2025-09-19 08:45:52,7
1758271554,1107.02,2025-09-19 08:45:54,2
1758271556,1107.07,2025-09-19 08:45:56,7
1758271558,1106.37,2025-09-19 08:45:58,7
1758271560,1106.05,2025-09-19 08:46:00,5
1758271562,1105.62,2025-09-19 08:46:02,2
1758271564,1105.82,2025-09-19 08:46:04,2
1758271566,1105.72,2025-09-19 08:46:06,2
1758271568,1105.76,2025-09-19 08:46:08,6
1758271570,1105.62,2025-09-19 08:46:10,2
1758271572,1105.34,2025-09-19 08:46:12,4
1758271574,1105.1,2025-09-19 08:46:14,1
1758271576,1105.39,2025-09-19 08:46:16,9
1758271578,1105.93,2025-09-19 08:46:18,3
1758271580,1105.87,2025-09-19 08:46:20,7
1758271582,1105.42,2025-09-19 08:46:22,2
1758271584,1105.76,2025-09-19 08:46:24,6
1758271586,1105.15,2025-09-19 08:46:26,5
1758271588,1104.88,2025-09-19 08:46:28,8
1758271590,1104.81,2025-09-19 08:46:30,1
1758271592,1104.44,2025-09-19 08:46:32,4
1758271594,1104.89,2025-09-19 08:46:34,9
1758271596,1104.77,2025-09-19 08:46:36,7
1758271598,1104.15,2025-09-19 08:46:38,5
1758271600,1104.55,2025-09-19 08:46:40,5
1758271602,1104.55,2025-09-19 08:46:42,5
1758271604,1104.29,2025-09-19 08:46:44,9
1758271606,1104.08,2025-09-19 08:46:46,8
1758271608,1103.7,2025-09-19 08:46:48,7
1758271610,1103.81,2025-09-19 08:46:50,1
1758271612,1104.04,2025-09-19 08:46:52,4
1758271614,1103.91,2025-09-19 08:46:54,1
1758271616,1104.32,2025-09-19 08:46:56,2
1758271618,1104.22,2025-09-19 08:46:58,2
1758271620,1104.36,2025-09-19 08:47:00,6
1758271622,1104.42,2025-09-19 08:47:02,2
1758271624,1104.02,2025-09-19 08:47:04,2
1758271626,1104.17,2025-09-19 08:47:06,7
1758271628,1104.13,2025-09-19 08:47:08,3
1758271630,1104.57,2025-09-19 08:47:10,7
1758271632,1104.16,2025-09-19 08:47:12,6
1758271634,1104.04,2025-09-19 08:47:14,4
1758271636,1104.41,2025-09-19 08:47:16,1
1758271638,1104.6,2025-09-19 08:47:18,6
1758271640,1104.64,2025-09-19 08:47:20,4
1758271642,1104.34,2025-09-19 08:47:22,4
1758271644,1104.16,2025-09-19 08:47:24,6
1758271646,1104.23,2025-09-19 08:47:26,3
1758271648,1104.65,2025-09-19 08:47:28,5
1758271650,1104.91,2025-09-19 08:47:30,1
1758271652,1104.89,2025-09-19 08:47:32,9
1758271654,1105.47,2025-09-19 08:47:34,7
1758271656,1105.59,2025-09-19 08:47:36,9
1758271658,1105.06,2025-09-19 08:47:38,6
1758271660,1104.74,2025-09-19 08:47:40,4
1758271662,1104.53,2025-09-19 08:47:42,3
1758271664,1104.34,2025-09-19 08:47:44,4
1758271666,1104.57,2025-09-19 08:47:46,7
1758271668,1104.36,2025-09-19 08:47:48,6
1758271670,1104.41,2025-09-19 08:47:50,1
1758271672,1104.41,2025-09-19 08:47:52,1
1758271674,1104.5,2025-09-19 08:47:54,5
1758271676,1104.45,2025-09-19 08:47:56,5
1758271678,1104.9,2025-09-19 08:47:58,9
1758271680,1105.24,2025-09-19 08:48:00,4
1758271682,1104.99,2025-09-19 08:48:02,9
1758271684,1105.27,2025-09-19 08:48:04,7
1758271686,1105.58,2025-09-19 08:48:06,8
1758271688,1105.72,2025-09-19 08:48:08,2
1758271690,1105.61,2025-09-19 08:48:10,1
1758271692,1105.77,2025-09-19 08:48:12,7
1758271694,1105.85,2025-09-19 08:48:14,5
1758271696,1105.89,2025-09-19 08:48:16,9
1758271698,1106.31,2025-09-19 08:48:18,1
1758271700,1106.16,2025-09-19 08:48:20,6
1758271702,1106.63,2025-09-19 08:48:22,3
1758271704,1106.98,2025-09-19 08:48:24,8
1758271706,1107.24,2025-09-19 08:48:26,4
1758271708,1106.95,2025-09-19 08:48:28,5
1758271710,1106.7,2025-09-19 08:48:30,7
1758271712,1106.83,2025-09-19 08:48:32,3
1758271714,1107.14,2025-09-19 08:48:34,4
